노선번호,구간번호,위치?시점,위치?방향,종류,설치형식,설치일자,비고,공간경도,공간위도
0098,02,10.27,0,3색등,측주식,20220519,5EA,,
0098,02,10.292,1,2색보행등,부착식,20220519,,,
0098,02,10.292,1,3색등,측주식,20220519,5EA,,
0098,02,10.299,0,2색보행등,단주식,20220519,,,
0098,15,10.643,0,3색등,단주식,,1EA,,
0098,15,10.643,0,2색보행등,측주식,,2EA,,
0098,15,10.648,1,3색등,측주식,,1EA,,
0098,15,10.854,1,3색등,측주식,,2EA,,
0098,15,11.11,1,3색등,측주식,,1EA,,
0098,15,11.131,1,3색등,측주식,,2EA,,
0098,15,11.207,0,2색보행등,측주식,,2EA,,
0098,15,11.207,0,3색등,단주식,,1EA,,
0098,15,11.576,0,기타,측주식,,2EA,,
0098,15,11.576,0,3색등,단주식,,1EA,,
0098,15,11.595,1,기타,단주식,,1EA,,
0098,15,11.595,1,3색등,측주식,,2EA,,
0098,15,11.737,0,3색등,측주식,,2EA,,
0098,15,11.75,1,3색등,측주식,,2EA,,
0301,04,0,0,3색등,측주식,,"3EA, 2색보행등",,
0301,04,0.002,1,2색보행등,편지식,,,,
0301,04,0.005,1,2색보행등,편지식,,,,
0301,01,0.028,1,3색등,측주식,,4ea,,
0301,01,0.051,0,2색보행등,부착식,,,,
0301,01,0.051,0,3색등,측주식,,1ea,,
0301,01,0.051,0,4색등,측주식,,2ea,,
0301,01,0.054,1,2색보행등,부착식,,,,
0301,01,0.205,0,3색등,측주식,,2ea,,
0301,01,0.343,1,3색등,측주식,,4ea,,
0301,01,0.372,0,2색보행등,부착식,,,,
0301,01,0.372,0,3색등,측주식,,2ea,,
0301,01,0.379,1,2색보행등,부착식,,,,
0301,04,0.673,1,3색등,측주식,,"2EA, 2색보행등",,
0301,04,0.69,0,3색등,측주식,,"2EA, 2색보행등",,
0301,04,0.799,0,2색보행등,편지식,,,,
0301,04,0.807,1,3색등,측주식,,2EA,,
0301,04,0.817,0,기타,측주식,,황색3등 2EA,,
0301,01,1.024,1,기타,측주식,,황색3등 4EA,,
0301,01,1.078,1,기타,측주식,,황색3등 2EA,,
0301,04,2.168,0,기타,측주식,,황색3등 2EA,,
0301,04,2.323,0,2색보행등,편지식,,,,
0301,04,2.331,1,기타,측주식,,황색3등 2EA,,
0301,04,2.352,0,3색등,측주식,,3EA,,
0301,04,2.493,1,기타,측주식,,황색3등 2EA,,
0301,04,4.195,0,2색보행등,편지식,,,,
0301,04,4.205,1,3색등,측주식,,"3색등2EA,4색등1EA",,
0301,04,4.219,0,3색등,측주식,,2EA,,
0301,04,4.22,1,2색보행등,편지식,,,,
0301,04,4.229,0,2색보행등,편지식,,,,
0301,04,4.23,1,2색보행등,편지식,,,,
0301,04,4.243,1,2색보행등,편지식,,,,
0301,04,4.57,0,2색보행등,편지식,,,,
0301,04,4.58,1,3색등,측주식,,"3색등2EA,4색등1EA, 2색보행등",,
0301,04,4.589,0,2색보행등,편지식,,,,
0301,04,4.589,1,2색보행등,편지식,,,,
0301,04,4.602,1,2색보행등,편지식,,,,
0301,04,4.603,0,4색등,측주식,,"4색등2EA,3색등1EA",,
0301,04,5.5,0,2색보행등,편지식,,,,
0301,04,5.5,1,3색등,측주식,,"3색등2EA,4색등1EA, 2색보행등",,
0301,04,5.505,1,2색보행등,편지식,,,,
0301,04,5.523,1,2색보행등,편지식,,,,
0301,04,5.526,0,3색등,측주식,,2EA,,
0301,04,5.53,0,4색등,측주식,,"4색등2EA,3색등1EA",,
0301,04,6.262,0,2색보행등,편지식,,,,
0301,04,6.268,1,4색등,측주식,,"2EA, 2색보행등",,
0301,04,6.284,0,3색등,측주식,,2EA,,
0301,02,6.427,0,2색보행등,측주식,20180925,2색보행등,,
0301,02,6.427,0,4색등,측주식,20180925,4색등,,
0301,02,6.435,1,3색등,측주식,20180925,3색등,,
0301,02,6.441,1,4색등,측주식,20180925,4색등,,
0301,02,6.441,1,2색보행등,측주식,20180925,2색보행등,,
0301,02,6.763,0,3색등,측주식,20180925,3색등,,
0301,02,6.763,0,2색보행등,측주식,20180925,2색보행등,,
0301,02,6.763,1,3색등,측주식,20180925,3색등,,
0301,02,6.784,0,3색등,측주식,20180925,3색등,,
0301,02,6.784,0,2색보행등,측주식,20180925,2색보행등x2,,
0301,02,6.789,1,2색보행등,측주식,20180925,2색보행등,,
0301,02,6.789,1,3색등,측주식,20180925,3색등,,
0301,04,6.89,1,4색등,측주식,,2EA,,
0301,04,6.9,1,3색등,측주식,,2EA,,
0301,04,6.901,0,3색등,측주식,,2EA,,
0301,04,6.91,1,2색보행등,편지식,,,,
0301,04,7.03,0,3색등,측주식,,2EA,,
0301,04,7.06,1,3색등,측주식,,4EA,,
0301,04,7.07,1,4색등,측주식,,2EA,,
0301,04,7.093,1,3색등,측주식,,"2EA,황색유도등",,
0301,04,7.109,0,3색등,측주식,,2EA,,
0301,04,7.118,0,3색등,측주식,,2EA,,
0301,04,7.121,0,2색보행등,편지식,,2EA,,
0301,04,7.138,1,2색보행등,편지식,,2EA,,
0301,01,7.626,1,2색보행등,단주식,2008,,,
0301,01,7.626,1,4색등,단주식,2008,,,
0301,01,7.626,1,4색등,단주식,2008,,,
0301,01,7.635,0,2색보행등,단주식,2008,,,
0301,01,7.647,0,4색등,단주식,2008,,,
0301,01,7.647,0,4색등,단주식,2008,,,
0301,01,7.647,0,4색등,단주식,2008,,,
0301,01,7.647,0,4색등,단주식,2008,,,
0301,01,7.653,1,4색등,단주식,2008,,,
0301,01,7.653,1,4색등,단주식,2008,,,
0301,02,8.187,0,4색등,측주식,20180925,4색등,,
0301,02,8.187,0,3색등,측주식,20180925,3색등,,
0301,02,8.188,1,3색등,측주식,20180925,3색등,,
0301,02,8.207,1,2색보행등+잔여시간표시기,측주식,20180925,2색보행등+잔여시간,,
0301,02,8.207,1,3색등,측주식,20180925,3색등,,
0301,02,8.211,0,4색등,측주식,20180925,4색등,,
0301,02,8.211,0,2색보행등+잔여시간표시기,측주식,20180925,2색보행등+잔여시간,,
0301,03,8.65,0,기타,측주식,,황색3등 2EA,,
0301,03,8.834,1,기타,측주식,,황색3등 3EA,,
0301,03,8.851,0,3색등,측주식,,"3EA, 2색보행등",,
0301,03,8.855,1,2색보행등,편지식,,,,
0301,02,9.151,0,4색등,측주식,20180925,4색등,,
0301,02,9.151,0,2색보행등,측주식,20180925,2색보행등,,
0301,02,9.163,0,4색등,측주식,20180925,4색등,,
0301,02,9.181,1,4색등,측주식,20180925,4색등,,
0301,02,9.181,0,4색등,측주식,20180925,4색등,,
0301,02,9.181,1,2색보행등,측주식,20180925,2색보행등x2,,
0301,02,9.181,0,2색보행등,측주식,20180925,2색보행등,,
0301,02,9.566,1,3색등,측주식,20180925,3색등,,
0301,02,9.572,0,4색등,측주식,20180925,4색등,,
0301,02,9.581,0,3색등,측주식,20180925,3색등,,
0301,02,9.582,1,2색보행등,측주식,20180925,2색보행등,,
0301,02,9.582,1,3색등,측주식,20180925,3색등,,
0301,02,9.593,1,2색보행등,측주식,20180925,2색보행등,,
0301,02,9.601,0,4색등,측주식,20180925,4색등,,
0301,02,9.601,0,2색보행등,측주식,20180925,2색보행등,,
0301,02,9.606,1,2색보행등,측주식,20180925,2색보행등,,
0301,02,9.606,1,3색등,측주식,20180925,3색등,,
0301,02,9.99,0,4색등,측주식,20180925,4색등,,
0301,02,9.99,0,3색등,측주식,20180925,3색등,,
0301,02,9.991,1,3색등,측주식,20180925,3색등,,
0301,02,9.991,1,4색등,측주식,20180925,4색등,,
0301,02,9.991,1,2색보행등,측주식,20180925,2색보행등,,
0301,02,10.012,0,2색보행등,측주식,20180925,2색보행등,,
0301,02,10.012,0,4색등,측주식,20180925,4색등,,
0301,02,10.017,1,4색등,측주식,20180925,4색등,,
0301,02,10.017,1,2색보행등,측주식,20180925,2색보행등,,
0301,03,10.3,1,기타,측주식,,황색3등 2EA,,
0301,03,10.32,0,기타,측주식,,황색3등 2EA,,
0301,02,10.335,0,2색등,측주식,20180925,2구경고등x2,,
0301,02,10.349,0,2색등,측주식,20180925,2구경고등x2,,
0301,02,10.359,0,2색등,측주식,20180925,2구경고등x2,,
0301,02,10.37,0,2색등,측주식,20180925,2구경고등x2,,
0301,02,10.377,0,2색등,측주식,20180925,2구경고등x2,,
0301,02,10.387,0,2색등,측주식,20180925,2구경고등x2,,
0301,02,10.394,0,2색등,측주식,20180925,2구경고등x2,,
0301,02,10.403,0,2색등,측주식,20180925,2구경고등x2,,
0301,02,10.41,0,2색등,측주식,20180925,2구경고등x2,,
0301,05,11.271,1,2색보행등,편지식,,,,
0301,05,11.275,1,4색등,측주식,,"4색등2EA,4색등1EA, 2색보행등",,
0301,05,11.283,0,2색보행등,편지식,,,,
0301,03,11.398,0,2색보행등,편지식,,,,
0301,03,11.415,1,3색등,측주식,,"3EA, 2색보행등",,
0301,03,11.419,0,3색등,측주식,,2EA,,
0301,02,11.5,0,3색등,측주식,201412,,,
0301,02,11.51,1,3색등,측주식,201412,,,
0301,02,11.51,0,2색보행등,측주식,201412,,,
0301,02,11.51,1,2색보행등,측주식,201412,,,
0301,02,11.6,1,4색등,측주식,201412,,,
0301,02,11.62,0,2색보행등,측주식,201412,,,
0301,02,11.62,0,3색등,측주식,201412,,,
0301,02,11.62,1,2색보행등,측주식,201412,,,
0301,02,11.7,1,2색보행등,측주식,201412,,,
0301,02,11.7,0,3색등,측주식,201412,,,
0301,02,11.7,1,4색등,측주식,201412,,,
0301,02,11.7,0,2색보행등,측주식,201412,,,
0301,02,12.18,1,3색등,측주식,201412,,,
0301,02,12.18,0,2색보행등,측주식,201412,,,
0301,02,12.18,1,2색보행등,측주식,201412,,,
0301,02,12.18,0,4색등,측주식,201412,,,
0301,02,12.2,1,3색등,측주식,201412,,,
0301,02,12.2,1,2색보행등,측주식,201412,,,
0301,02,12.2,1,2색보행등,측주식,201412,,,
0301,02,12.2,1,3색등,측주식,201412,,,
0301,02,12.2,0,4색등,측주식,201412,,,
0301,02,12.21,1,2색보행등,측주식,201412,,,
0302,04,1.76,0,3색등,측주식,,"2EA,2색보행등",,
0302,05,1.762,1,2색보행등,단주식,2013,,,
0302,05,1.763,1,3색등,현수식,2013,,,
0302,05,1.765,0,4색등,현수식,2013,,,
0302,05,1.767,0,2색보행등,단주식,2013,,,
0302,04,1.768,0,4색등,측주식,,"2EA,3색등1EA",,
0302,05,1.77,1,2색보행등,단주식,2013,,,
0302,05,1.771,1,2색보행등,단주식,2013,,,
0302,05,1.772,1,3색등,현수식,2013,,,
0302,05,1.773,1,3색등,현수식,2013,,,
0302,05,1.774,1,2색보행등,단주식,2013,,,
0302,05,1.777,0,4색등,현수식,2013,,,
0302,05,1.778,0,3색등,현수식,2013,,,
0302,05,1.793,1,3색등,현수식,2013,,,
0302,05,1.794,1,2색보행등,단주식,2013,,,
0302,04,1.83,1,4색등,측주식,,"3EA,2색보행등",,
0302,04,1.838,0,4색등,측주식,,3EA,,
0302,04,1.86,0,4색등,측주식,,2EA,,
0302,04,1.872,1,4색등,측주식,,3EA,,
0302,04,1.94,0,3색등,측주식,,2EA,,
0302,02,2.045,1,4색등,측주식,,"3EA,4색등1EA",,
0302,04,2.048,1,3색등,측주식,,"2EA,4색등1EA,2색보행등",,
0302,05,2.056,1,기타,측주식,,"2구점멸등, 2ea",,
0302,04,2.06,0,3색등,측주식,,"2EA,2색보행등",,
0302,02,2.068,1,4색등,측주식,,"2EA,4색등1EA",,
0302,04,2.068,0,4색등,측주식,,"2EA,3색등1EA",,
0302,02,2.07,1,4색등,측주식,,"2EA,4색등1EA,2색보행등2EA",,
0302,02,2.082,1,4색등,측주식,,"3EA,4색등1EA,2색보행등2EA",,
0302,04,2.2,1,4색등,측주식,,3EA,,
0302,10,2.205,0,기타,측주식,,"황색등 2EA,2색보행등",,
0302,04,2.218,0,2색보행등,편지식,,,,
0302,04,2.225,0,2색보행등,편지식,,,,
0302,05,2.228,0,기타,측주식,,"3구점멸등, 2ea",,
0302,03,2.23,0,3색등,측주식,,2EA,,
0302,04,2.23,1,3색등,측주식,,2EA.2색보행등,,
0302,04,2.235,0,4색등,측주식,,"3EA,2색보행등",,
0302,03,2.278,1,3색등,측주식,,2EA,,
0302,03,2.28,0,4색등,측주식,,"2EA,3색등2EA",,
0302,10,2.302,1,기타,측주식,,황색등 2EA,,
0302,03,2.31,1,2색보행등,편지식,,,,
0302,04,2.356,1,4색등,측주식,,3EA,,
0302,04,2.37,1,4색등,측주식,,3EA,,
0302,04,2.385,0,4색등,측주식,,"3색등,2색보행등",,
0302,04,2.406,0,4색등,측주식,,3EA,,
0302,04,2.482,1,3색등,측주식,,2EA,,
0302,05,2.485,0,기타,복주식,,경광등,,
0302,04,2.5,1,4색등,측주식,,3EA,,
0302,04,2.518,0,2색보행등,편지식,,,,
0302,04,2.525,0,2색보행등,편지식,,,,
0302,04,2.53,1,3색등,측주식,,2EA.2색보행등,,
0302,04,2.535,0,4색등,측주식,,"3EA,2색보행등",,
0302,05,2.582,0,기타,측주식,,"3구점멸등, 3ea",,
0302,08,2.607,1,3색등,측주식,,,,
0302,04,2.656,1,4색등,측주식,,3EA,,
0302,04,2.67,1,4색등,측주식,,3EA,,
0302,04,2.685,0,4색등,측주식,,"3색등,2색보행등",,
0302,04,2.706,0,4색등,측주식,,3EA,,
0302,05,2.733,0,2색보행등,측주식,,,,
0302,05,2.733,0,3색등,측주식,,,,
0302,05,2.739,1,2색보행등,부착식,,,,
0302,05,2.739,1,4색등,측주식,,2ea,,
0302,05,2.739,0,2색보행등,측주식,,,,
0302,04,2.782,1,3색등,측주식,,2EA,,
0302,04,3.15,1,3색등,측주식,,2EA,,
0302,04,3.222,1,4색등,측주식,,"3EA,2색보행등",,
0302,04,3.238,0,4색등,측주식,,"3EA,2색보행등",,
0302,04,3.24,1,4색등,측주식,,3EA,,
0302,04,3.24,-1,2색보행등,편지식,,,,
0302,04,3.245,0,4색등,측주식,,"3EA,2색보행등",,
0302,03,3.358,1,4색등,측주식,,3EA,,
0302,03,3.358,0,2색등,편지식,,,,
0302,03,3.372,1,3색등,측주식,,"2EA,2색보행등",,
0302,10,3.378,0,기타,측주식,,황색등 2EA,,
0302,03,3.39,0,4색등,측주식,,"2EA,4색등1EA,3색등2EA",,
0302,04,3.45,1,3색등,측주식,,2EA,,
0302,04,3.49,1,4색등,측주식,,"3EA,2색보행등",,
0302,04,3.495,1,2색보행등,편지식,,,,
0302,04,3.508,0,4색등,측주식,,"3EA,2색보행등2EA",,
0302,04,3.522,1,4색등,측주식,,"3EA,2색보행등",,
0302,04,3.522,0,2색보행등,편지식,,,,
0302,04,3.528,1,4색등,측주식,,"3EA,2색보행등2EA",,
0302,04,3.538,0,4색등,측주식,,"3EA,2색보행등",,
0302,04,3.538,0,4색등,측주식,,"3EA,2색보행등",,
0302,04,3.54,1,4색등,측주식,,3EA,,
0302,04,3.54,-1,2색보행등,편지식,,,,
0302,04,3.545,0,4색등,측주식,,"3EA,2색보행등",,
0302,10,3.588,1,3색등,측주식,,2EA,,
0302,03,3.658,1,3색등,측주식,,"2EA,4색등1EA",,
0302,04,3.66,0,2색보행등,편지식,,,,
0302,04,3.668,1,4색등,측주식,,"2EA,3색등1EA",,
0302,04,3.675,1,2색보행등,편지식,,,,
0302,04,3.68,1,3색등,측주식,,2EA,,
0302,03,3.688,1,2색보행등,편지식,,,,
0302,03,3.705,0,4색등,측주식,,"2EA,3색등1EA,2색보행등",,
0302,06,3.715,1,4색등,측주식,,"2EA,3색등1EA",,
0302,06,3.731,1,3색등,측주식,,2EA,,
0302,06,3.743,0,3색등,측주식,,"2EA,4색등1EA",,
0302,02,3.768,1,기타,측주식,,"1EA,황색등1EA",,
0302,04,3.79,1,4색등,측주식,,"3EA,2색보행등",,
0302,04,3.795,1,2색보행등,편지식,,,,
0302,04,3.808,0,4색등,측주식,,"3EA,2색보행등2EA",,
0302,04,3.822,0,2색보행등,편지식,,,,
0302,04,3.828,1,4색등,측주식,,"3EA,2색보행등2EA",,
0302,02,3.838,0,기타,측주식,,"1EA,황색등1EA",,
0302,04,3.838,0,4색등,측주식,,"3EA,2색보행등",,
0302,06,3.921,1,기타,측주식,,황색등 2EA,,
0302,10,3.936,1,2색등,측주식,,4EA,,
0302,04,3.96,0,2색보행등,편지식,,,,
0302,04,3.968,1,4색등,측주식,,"2EA,3색등1EA",,
0302,04,3.975,1,2색보행등,편지식,,,,
0302,04,3.98,1,3색등,측주식,,2EA,,
0302,10,4.042,1,기타,측주식,,황색등 2EA,,
0302,03,4.1,1,3색등,측주식,,"2EA,3색등1EA",,
0302,03,4.11,1,3색등,측주식,,2EA,,
0302,03,4.125,0,3색등,측주식,,"2EA,3색등1EA",,
0302,03,4.194,1,4색등,측주식,,"2EA,4색등1EA,2색보행등2EA",,
0302,03,4.206,0,2색보행등,편지식,,,,
0302,03,4.22,0,3색등,측주식,,2EA,,
0302,03,4.235,0,4색등,측주식,,"2EA,4색등1EA,3색등1EA",,
0302,10,4.355,1,기타,측주식,,황색등 4EA,,
0302,03,4.362,0,3색등,측주식,,2EA,,
0302,04,4.392,1,4색등,측주식,,2EA,,
0302,04,4.392,1,3색등,측주식,,1EA,,
0302,04,4.405,0,2색보행등,단주식,,,,
0302,03,4.41,1,3색등,측주식,,"2EA,3색등1EA,3색등2EA",,
0302,03,4.422,0,3색등,측주식,,"2EA,3색등1EA,3색등2EA",,
0302,04,4.424,1,3색등,측주식,,2EA,,
0302,04,4.425,0,2색보행등,단주식,,,,
0302,04,4.426,0,2색보행등,부착식,,,,
0302,04,4.426,0,3색등,측주식,,2EA,,
0302,04,4.426,0,4색등,측주식,,1EA,,
0302,04,4.432,1,2색보행등,단주식,,,,
0302,04,4.669,1,4색등,측주식,,3EA,,
0302,04,4.669,1,2색보행등,부착식,,,,
0302,03,4.678,0,3색등,측주식,,"2EA,2색보행등",,
0302,03,4.68,1,3색등,측주식,,"2EA,2색보행등2EA",,
0302,04,4.689,1,3색등,측주식,,"2EA,가로등일체식",,
0302,04,4.698,0,3색등,측주식,,"3EA,가로등일체식",,
0302,03,4.72,0,4색등,측주식,,,,
0302,03,4.728,1,4색등,측주식,,"2EA,4색등1EA",,
0313,01,1.572,0,2색보행등+잔여시간표시기,측주식,,,,
0313,01,1.572,0,3색등,측주식,,,,
0313,01,1.581,1,3색등,측주식,,,,
0313,01,1.581,1,2색보행등+잔여시간표시기,측주식,,,,
0313,01,1.581,1,3색등,측주식,,,,
0313,03,1.61,1,2색보행등,측주식,-,,,
0313,03,1.61,1,기타,측주식,-,2구점멸,,
0313,03,1.61,1,2색보행등,측주식,-,,,
0313,03,1.617,1,2색보행등,측주식,-,,,
0313,03,1.617,1,4색등,측주식,-,2EA,,
0313,03,1.62,1,4색등,측주식,-,,,
0313,03,1.62,1,2색보행등+잔여시간표시기,측주식,-,,,
0313,03,1.622,0,2색보행등,측주식,-,,,
0313,03,1.622,0,기타,측주식,-,2구점멸,,
0313,03,1.623,0,4색등,측주식,-,2EA,,
0313,03,1.623,0,2색보행등+잔여시간표시기,측주식,-,,,
0313,03,1.628,1,2색보행등,측주식,-,,,
0313,03,1.629,0,2색보행등,측주식,-,,,
0313,03,1.631,1,2색보행등,측주식,-,,,
0313,03,1.633,0,2색보행등,측주식,-,,,
0313,03,1.637,1,4색등,측주식,-,2EA,,
0313,03,1.637,1,2색보행등+잔여시간표시기,측주식,-,2EA,,
0313,03,1.638,1,2색보행등,측주식,-,,,
0313,03,1.638,1,기타,측주식,-,2구점멸,,
0313,03,1.642,0,2색보행등+잔여시간표시기,측주식,-,,,
0313,03,1.642,0,4색등,측주식,-,2EA,,
0313,03,1.644,0,2색보행등,측주식,-,,,
0313,03,1.644,0,4색등,측주식,-,2EA,,
0313,03,1.652,0,기타,측주식,-,2구점멸,,
0313,03,1.652,0,2색보행등,측주식,-,,,
0313,01,1.789,0,2색보행등+잔여시간표시기,측주식,,,,
0313,01,1.789,0,3색등,측주식,,,,
0313,01,1.789,0,3색등,측주식,,,,
0313,01,1.8,1,2색보행등+잔여시간표시기,측주식,,,,
0313,01,1.8,1,4색등,측주식,,,,
0313,01,1.8,1,4색등,측주식,,,,
0313,05,2.182,1,3색등,측주식,,"3EA,2색보행등",,
0313,01,2.187,1,4색등,측주식,,,,
0313,01,2.187,1,4색등,측주식,,,,
0313,01,2.187,1,4색등,측주식,,,,
0313,01,2.191,0,4색등,측주식,,,,
0313,01,2.191,0,4색등,측주식,,,,
0313,05,2.198,0,3색등,측주식,,"3EA,2색보행등",,
0313,01,2.206,0,4색등,측주식,,,,
0313,01,2.206,0,4색등,측주식,,,,
0313,01,2.206,0,2색보행등+잔여시간표시기,측주식,,,,
0313,01,2.206,0,4색등,측주식,,,,
0313,01,2.215,1,4색등,측주식,,,,
0313,01,2.215,1,4색등,측주식,,,,
0313,01,2.215,1,2색보행등+잔여시간표시기,측주식,,,,
0313,08,2.227,0,기타,부착식,,경광등,,
0313,05,3.09,0,기타,측주식,,황색등 2EA,,
0313,01,3.134,1,4색등,측주식,,,,
0313,01,3.134,0,2색보행등+잔여시간표시기,측주식,,,,
0313,01,3.134,0,2색보행등+잔여시간표시기,측주식,,,,
0313,01,3.134,1,2색보행등+잔여시간표시기,측주식,,,,
0313,01,3.134,1,2색보행등+잔여시간표시기,측주식,,,,
0313,01,3.134,0,4색등,측주식,,,,
0313,01,3.134,0,4색등,측주식,,,,
0313,01,3.134,1,4색등,측주식,,,,
0313,01,3.134,0,4색등,측주식,,,,
0313,05,3.19,1,기타,측주식,,황색등 2EA,,
0313,03,3.399,1,3색등,측주식,-,,,
0313,05,4.85,0,기타,측주식,,황색등 6EA,,
0313,05,6.912,0,기타,측주식,,황색등 2EA,,
0313,05,6.94,1,기타,측주식,,황색등 2EA,,
0313,05,8.012,0,기타,측주식,,황색등 2EA,,
0313,05,8.12,1,기타,측주식,,황색등 2EA,,
0313,05,8.226,1,기타,측주식,,황색등 2EA,,
0313,05,8.298,0,2색보행등,편지식,,,,
0313,05,8.3,1,4색등,측주식,,"3EA,2색보행등",,
0313,05,8.34,0,4색등,측주식,,"3EA,2색보행등",,
0313,05,8.36,1,4색등,측주식,,3EA,,
0313,05,8.374,0,4색등,측주식,,"3EA,2색보행등",,
0313,05,8.39,1,2색보행등,편지식,,,,
0313,01,10.645,0,2색보행등,단주식,2016,,,
0313,01,10.654,1,3색등,측주식,2016,4EA,,
0313,01,10.662,0,2색보행등,부착식,2016,2EA,,
0313,01,10.662,0,3색등,측주식,2016,2EA,,
0313,01,10.688,1,2색보행등,단주식,2016,,,
0313,01,11.002,1,3색등,측주식,2016,4EA,,
0313,01,11.017,1,2색보행등,측주식,2016,,,
0313,01,11.02,0,3색등,측주식,2016,2EA,,
0313,01,11.02,0,2색보행등,측주식,2016,,,
0313,01,11.119,1,3색등,측주식,2016,2EA,,
0313,01,11.221,0,2색보행등,측주식,2016,,,
0313,01,11.221,0,3색등,측주식,2016,2EA,,
0313,01,11.222,1,2색보행등,측주식,2016,,,
